code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,good_company,good_price,成长指数,价值指数,股息率,成长指数,价值指数
300270,中威电子,通信设备,浙江,409.16,1.84,3.03,13.81,8.37,2.51,5.06,1.67,0.01,3.42,2.33,20111012,1.93,0.64,-42.21,-89.82,47.72,2.75,17053,1.5167,1.3,29.4672,26.8668,0,29.4672,26.8668
2633,申科股份,机械基件,浙江,0,1.49,1.5,7.2,4.37,2.18,3.05,2.03,-0.028,3.47,2.42,20111122,0.48,0.32,-22.18,-34.49,22.14,-7.92,10169,1.5167,1.3,29.4672,26.8668,0,29.4672,26.8668
2691,冀凯股份,专用机械,河北,148.82,3.39,3.4,10.56,6.51,2.27,3.02,0.89,0.022,2.6,2.47,20120731,2.1,0.62,-8.13,10.12,39.39,4.69,14822,1.5167,1.3,29.4672,26.8668,0.0011,29.4672,26.8668
300056,三维丝,环境保护,福建,0,3.1,3.85,26.6,18.64,4.02,9.15,2.37,-0.368,2.16,2.64,20100226,-4.94,-1.28,163.31,-330.06,5.78,-16.69,17312,1.5167,1.3,29.4672,26.8668,0,29.4672,26.8668
2816,和科达,专用机械,深圳,0,0.58,1,6.42,5.05,0.79,2.05,2.05,-0.079,5.18,3.45,20161025,2.04,2.04,-59.61,-211.87,33.43,-12.51,8931,1.5167,1.3,29.4672,26.8668,0.0006,29.4672,26.8668
600721,*ST百花,生物制药,新疆,31.78,3.05,4,12.43,6.06,1.96,23.22,5.8,0.094,2.4,2.48,19960626,-17.77,-4.44,-39.49,-29.88,57.31,28.15,15342,1.5167,1.3,29.4672,26.8668,0,29.4672,26.8668
2519,银河电子,通信设备,江苏,25.79,8.27,11.26,33.57,21.44,5.89,18.7,1.66,0.084,2.2,1.98,20101207,-3.96,-0.35,-16.64,28.91,38.41,15.84,46810,1.3667,1.45,27.6672,28.6668,0,27.6672,28.6668
300442,普丽盛,轻工机械,上海,34.84,0.72,1,15.58,10.41,3.02,5.16,5.16,0.202,7.48,1.89,20150424,1.1,1.1,-10.62,250.39,24.65,6.82,9321,1.3667,1.45,27.6672,28.6668,0.0013,27.6672,28.6668
600178,东安动力,汽车配件,黑龙江,0,4.62,4.62,35.75,13.57,5.68,8.61,1.86,-0.009,4.04,1.28,19981014,2.94,0.64,15.52,-132.11,11.78,-0.52,41036,1.3667,1.45,27.6672,28.6668,0.0056,27.6672,28.6668
993,闽东电力,水力发电,福建,12.62,3.73,4.58,38.8,12.09,18.44,16.62,3.63,0.305,4.45,1.73,20000731,-1.06,-0.23,60.08,249.48,58.31,42.99,44006,1.3667,1.45,27.6672,28.6668,0,27.6672,28.6668
603958,哈森股份,服饰,江苏,91.46,2.17,2.17,12.25,10.13,1.08,4.78,2.2,0.041,4.7,1.58,20160629,2.8,1.29,-12.5,-76.77,52.63,1.39,18354,1.3667,1.45,27.6672,28.6668,0,27.6672,28.6668
600526,*ST菲达,环境保护,浙江,54.63,5.47,5.47,74.68,55.62,9.98,17.01,3.11,0.045,3.55,1.38,20020722,-3.4,-0.62,-23.23,96.92,15.23,1.7,46835,1.3667,1.45,27.6672,28.6668,0,27.6672,28.6668
300591,万里马,服饰,广东,84.23,1.14,3.12,11.97,9.27,1.7,0.95,0.31,0.041,1.62,4.27,20170110,0.82,0.26,13.57,5.21,29.4,3.74,18048,1.5083,1.3,29.3328,26.8332,0,29.3328,26.8332
603085,天成自控,汽车配件,浙江,43.62,2.88,2.91,25.13,10.91,6.32,4.46,1.53,0.107,3.49,2.67,20150630,2.48,0.85,86.22,3.47,23.61,4.11,24634,1.5083,1.3,29.3328,26.8332,0.0044,29.3328,26.8332
534,万泽股份,生物制药,广东,64.04,4.91,4.92,21.13,7.43,2.24,0,0,0.071,2.02,4.51,19940110,5,1.02,18.84,-51.68,87.66,13.65,17069,1.625,1.15,30.6,24.9,0.0055,30.6,24.9
600169,太原重工,工程机械,山西,172.91,25.64,25.64,343.97,251.94,59.66,16.51,0.64,0.007,1.63,1.49,19980904,-3.04,-0.12,31.77,224.1,25.11,0.5,139732,1.3583,1.45,27.5328,28.6332,0,27.5328,28.6332
600306,商业城,百货,辽宁,0,1.77,1.78,14.65,1.19,10.13,2.04,1.14,-0.274,-0.15,-38.49,20001226,-4.28,-2.4,16.8,10.11,16.11,-9.25,11731,1.7167,1,31.4672,22.8668,0,31.4672,22.8668
601969,海南矿业,普钢,海南,125.85,19.55,19.55,86.46,27.09,20.47,29.85,1.53,0.023,1.94,2.99,20141209,-19.47,-1,66.65,134.49,18.44,1.99,31910,1.5,1.3,29.2,26.8,0,29.2,26.8
2639,雪人股份,专用机械,福建,256.99,5.32,6.74,40.68,17.64,8.64,13.36,1.98,0.018,3.38,2.67,20111205,1.76,0.26,22.1,9.36,23.28,1.75,58791,1.5,1.3,29.2,26.8,0.0008,29.2,26.8
300242,佳云科技,互联网,广东,69.7,5.8,6.35,21.43,17.1,0.07,12.37,1.95,0.029,1.65,2.43,20110712,-8.32,-1.31,2.33,-62.9,6.92,0.79,26927,1.5,1.3,29.2,26.8,0,29.2,26.8
600719,大连热电,供气供热,辽宁,62.3,4.05,4.05,19.16,4.01,7.94,1.02,0.25,0.041,1.84,2.76,19960716,0.68,0.17,-0.55,42.98,22.07,3.41,22039,1.5,1.3,29.2,26.8,0.001,29.2,26.8
603189,网达软件,软件服务,上海,125.19,1.1,2.21,8.96,6.44,1.19,3.72,1.69,0.074,3.54,5.25,20160914,1.86,0.84,92.07,289.44,46.83,13.79,24853,1.6167,1.15,30.4672,24.8668,0.0017,30.4672,24.8668
2213,特 尔 佳,汽车配件,深圳,0,2.06,2.06,4.07,3.22,0.72,0.01,0,-0.026,1.76,5.3,20080201,1.29,0.63,-4.38,-346.25,30.72,-10.6,13099,1.6167,1.15,30.4672,24.8668,0,30.4672,24.8668
300593,新雷能,电气设备,北京,58.49,0.94,1.65,13.74,8.89,2.81,2.02,1.23,0.168,3.72,5.28,20170113,2.47,1.49,81.33,32.17,40.13,7.66,14274,1.6083,1.15,30.3328,24.8332,0.0019,30.3328,24.8332
2679,福建金森,林业,福建,306.98,2.36,2.36,16.56,14.96,0.2,2.45,1.04,0.025,3.19,4.79,20120605,2.45,1.04,22.47,-43.13,66.5,8.24,11173,1.6083,1.15,30.3328,24.8332,0.0038,30.3328,24.8332
2547,春兴精工,通信设备,江苏,339.62,7.63,11.28,89.56,54.24,19.87,11.86,1.05,0.014,2.21,4.32,20110218,1.29,0.11,44.92,-47.32,11.5,0.47,179151,1.6083,1.15,30.3328,24.8332,0,30.3328,24.8332
600112,ST天成,电气设备,贵州,0,5.09,5.09,22.75,7.59,3.35,5.56,1.09,-0.076,2.25,1.11,19971127,0.54,0.11,-67.97,-30.23,13.47,-45.88,44709,1.3417,1.45,27.2672,28.5668,0,27.2672,28.5668
300221,银禧科技,塑料,广东,20.16,4.11,4.52,17.8,11.18,4.9,8.93,1.98,0.12,2.32,2.4,20110525,-3.09,-0.68,-36.89,51.76,12.67,8.25,26462,1.4833,1.3,28.9328,26.7332,0,28.9328,26.7332
2201,九鼎新材,玻璃,江苏,870.17,3.32,3.32,22.95,6.94,12.77,3.69,1.11,0.014,2.72,8.85,20071226,1.68,0.5,-11.14,-11.49,25.54,1.07,36146,1.7,1,31.2,22.8,0,31.2,22.8
600830,香溢融通,多元金融,浙江,428.79,4.54,4.54,26.89,11.18,0.78,5.24,1.15,0.007,4.54,1.28,19940224,9.69,2.13,-64.07,-44.6,19.52,1.79,36601,1.15,1.6,24.8,30.2,0.0107,24.8,30.2
2192,融捷股份,专用机械,广东,0,2.36,2.6,11.68,3.99,1.2,5.11,1.97,-0.1,2.84,5.69,20071205,-0.49,-0.19,-27.39,-728.65,16.14,-18.88,25400,1.6,1.15,30.2,24.8,0,30.2,24.8
2506,协鑫集成,电气设备,上海,870.39,50.69,50.82,185.54,113.73,36.56,27.75,0.55,0.004,0.86,7.25,20101118,-35.23,-0.69,-16.34,-29.02,9.61,0.36,114386,1.6,1.15,30.2,24.8,0,30.2,24.8
603758,秦安股份,汽车配件,重庆,0,1.51,4.39,24.24,12.44,8.65,7.31,1.67,-0.13,5.2,1.26,20170517,10.08,2.3,-41.5,-671.16,-5.91,-25.2,17509,1.3333,1.45,27.1328,28.5332,0,27.1328,28.5332
300405,科隆股份,化工原料,辽宁,70.95,1.23,2.28,17.28,11.81,3.43,4.49,1.97,0.051,3.73,1.95,20141030,1.34,0.59,-26.75,122.68,17.97,3.06,7920,1.3333,1.45,27.1328,28.5332,0,27.1328,28.5332
600692,亚通股份,房产服务,上海,88.52,2.55,3.52,20.93,15.83,0.34,0.61,0.17,0.039,2.25,3.04,19931119,3.14,0.89,9.61,-41.98,18.34,3.35,34934,1.475,1.3,28.8,26.7,0,28.8,26.7
600267,海正药业,化学制药,浙江,102.56,9.66,9.66,222.87,63.71,81.18,36.5,3.78,0.055,6.46,1.73,20000725,12.77,1.32,6.27,254.51,46.07,0.93,35346,1.325,1.45,27,28.5,0.0047,27,28.5
300125,易世达,电气设备,辽宁,843.84,2.64,2.66,12.52,6.1,3.69,6.63,2.5,0.01,2.87,5.72,20101013,-1.45,-0.55,-54.02,-88.48,39.94,6.1,9357,1.5917,1.15,30.0672,24.7668,0,30.0672,24.7668
663,永安林业,林业,福建,0,2.55,3.37,27.8,15.27,7.95,16.14,4.79,-0.074,2.33,2.56,19961206,-11.91,-3.54,-16.12,22.53,19.54,-6.76,18048,1.4667,1.3,28.6672,26.6668,0,28.6672,26.6668
300198,纳川股份,塑料,福建,5.66,8.31,10.32,31.74,11.31,3.59,0.62,0.06,0.369,1.5,2.79,20110407,4.11,0.4,-41.34,1408.33,22.68,105.29,33566,1.4667,1.3,28.6672,26.6668,0.0025,28.6672,26.6668
600615,ST丰华,小金属,上海,0,1.87,1.88,6.29,5.72,0.32,4.36,2.32,-0.02,3.16,2.17,19920910,-0.88,-0.47,-42.85,-203.57,3.43,-14.9,11290,1.4667,1.3,28.6672,26.6668,0,28.6672,26.6668
2719,麦趣尔,乳制品,新疆,116.33,1.62,1.74,12.28,6.28,2.19,6.75,3.88,0.04,5.15,2.09,20140128,1.4,0.8,-2.54,-35.93,34.89,2.78,13600,1.4667,1.3,28.6672,26.6668,0.0029,28.6672,26.6668
600207,安彩高科,供气供热,河南,101.45,8.63,8.63,18.81,6.57,4.78,28.81,3.34,0.024,1.85,2.6,19990714,-25.43,-2.95,-18.36,3186.37,6.38,2.16,48107,1.4667,1.3,28.6672,26.6668,0,28.6672,26.6668
2703,浙江世宝,汽车配件,浙江,0,5.53,7.9,21.14,11.75,6.42,1.82,0.23,-0.023,1.85,2.88,20121102,3.53,0.45,-23.85,-214.66,17.24,-4.09,40509,1.4667,1.3,28.6672,26.6668,0,28.6672,26.6668
918,嘉凯城,全国地产,浙江,0,18.04,18.04,192.95,133.15,8.2,-8.91,-0.49,-0.209,1.71,3.7,19990720,11.9,0.66,21.99,-56.56,22.5,-47.22,47613,1.4667,1.3,28.6672,26.6668,0,28.6672,26.6668
300449,汉邦高科,IT设备,北京,75.44,2.27,3.05,21.92,11.75,0.08,9.95,3.27,0.061,4.73,1.93,20150422,3.14,1.03,-26.51,42.99,28.95,14.79,16213,1.3167,1.45,26.8672,28.4668,0.0045,26.8672,28.4668
2329,皇氏集团,乳制品,广西,119.73,4.97,8.38,48.03,26.9,8.94,11.77,1.4,0.018,2.56,1.66,20100106,0.8,0.09,-1.66,120.44,28.54,1.51,70655,1.3167,1.45,26.8672,28.4668,0,26.8672,28.4668
601258,庞大集团,汽车服务,河北,0,65.38,65.38,295.82,148.2,75.33,35.48,0.54,-0.183,0.81,1.6,20110428,-51.26,-0.78,-62.17,-563.66,7.46,-11.69,371535,1.3167,1.45,26.8672,28.4668,0,26.8672,28.4668
601008,连云港,港口,江苏,360.02,10.15,10.15,90.37,19.91,47.99,16.11,1.59,0.006,3.12,1.38,20070426,4.19,0.41,7.65,-3.11,27.25,0.91,118129,1.3167,1.45,26.8672,28.4668,0.0023,26.8672,28.4668
600416,湘电股份,电气设备,湖南,0,8.81,9.46,192.55,126.56,19.7,48.67,5.15,-0.625,3.93,1.7,20020718,-23.05,-2.44,14.1,-167.18,9.61,-18.31,31281,1.3167,1.45,26.8672,28.4668,0,26.8672,28.4668
300573,兴齐眼药,化学制药,辽宁,615.39,0.53,0.82,7.91,2.55,4.21,2.52,3.05,0.069,6.48,13.2,20161208,1.89,2.3,24.38,404.22,72.38,2.28,7390,1.6833,1,30.9328,22.7332,0.003,30.9328,22.7332
603133,碳元科技,元器件,江苏,0,1.12,2.11,15.56,6.43,1.65,4.5,2.14,-0.117,4.26,4.67,20170320,2.04,0.97,-19.92,-178.52,13.44,-11.96,22753,1.5833,1.15,29.9328,24.7332,0.0043,29.9328,24.7332
603690,至纯科技,专用机械,上海,73.78,0.92,2.58,27.83,18.64,2.15,8.67,3.36,0.28,5.12,4.82,20170113,1.97,0.76,76.26,126.02,33.15,12.99,15486,1.5833,1.15,29.9328,24.7332,0.0017,29.9328,24.7332
300424,航新科技,航空,广东,72.89,1.59,2.4,22.89,12.5,3.18,2.13,0.89,0.137,4.13,4.83,20150422,4.98,2.07,97.19,6.69,27.43,5.78,19054,1.5833,1.15,29.9328,24.7332,0.0007,29.9328,24.7332
532,华金资本,多元金融,广东,97.93,3.43,3.45,25.1,5.35,1.02,0.26,0.07,0.051,2.31,4.31,19940103,3.63,1.05,26.03,15.75,45.29,8.88,37308,1.5833,1.15,29.9328,24.7332,0.0031,29.9328,24.7332
2655,共达电声,元器件,山东,231.06,3.6,3.6,11.41,6.02,3.3,0.64,0.18,0.019,1.38,6.53,20120217,0.45,0.13,25.12,157.74,25.39,1.53,32915,1.5833,1.15,29.9328,24.7332,0,29.9328,24.7332
300330,华虹计通,软件服务,上海,884.4,1.68,1.68,5.47,4.39,1,1.9,1.13,0.006,2.2,4.55,20120619,-0.01,-0.01,66.73,112.56,19.84,0.82,11470,1.5833,1.15,29.9328,24.7332,0,29.9328,24.7332
600520,文一科技,机械基件,安徽,0,1.58,1.58,9.71,4.67,3.87,3.8,2.4,-0.187,2.6,4.52,20020108,-1.37,-0.87,-16.34,-59.11,19.36,-23.76,14733,1.5833,1.15,29.9328,24.7332,0,29.9328,24.7332
603628,清源股份,电气设备,福建,64.08,0.89,2.74,25.78,16.79,8.19,3.96,1.45,0.062,3.51,2.25,20170112,2.73,1,56.23,95.54,29.53,3.17,19868,1.4583,1.3,28.5328,26.6332,0.0026,28.5328,26.6332
300013,新宁物流,仓储物流,江苏,66.33,4.09,4.47,27.37,10.25,4.59,9.06,2.03,0.066,3.23,2.71,20091030,2.21,0.49,2.3,-1.73,36.17,6.22,11336,1.4583,1.3,28.5328,26.6332,0.0017,28.5328,26.6332
600595,*ST中孚,铝,河南,0,17.42,19.61,219.11,40.77,132.25,38.09,1.94,-0.097,1.59,0.94,20020626,-29.14,-1.49,-49.73,17.7,11.99,-5.48,107995,1.1167,1.6,24.2672,30.0668,0,24.2672,30.0668
2371,北方华创,专用机械,北京,119.31,4.58,4.58,108.65,63.92,18.4,19.05,4.16,0.281,7.97,8.4,20100316,12.19,2.66,18.63,8.03,43.66,7.77,38204,1.675,1,30.8,22.7,0.0008,30.8,22.7
600776,东方通信,通信设备,浙江,246.73,9.56,12.56,38.38,29.9,2.03,8.97,0.71,0.04,2.43,8.19,19961126,7.7,0.61,11.4,-10.17,15,4.29,186154,1.675,1,30.8,22.7,0.0031,30.8,22.7
2132,恒星科技,钢加工,河南,36.57,12.52,12.56,54.46,30.46,13.41,11.82,0.94,0.041,2.19,1.38,20070427,3.34,0.27,12.35,232.18,13.72,3.19,50000,1.3,1.45,26.6,28.4,0,26.6,28.4
2544,杰赛科技,软件服务,广东,93.22,5.13,5.71,75.39,65.38,6.63,6.17,1.08,0.071,3.65,3.62,20110128,8.03,1.41,7.39,4.91,18.32,1.7,37462,1.45,1.3,28.4,26.6,0.0024,28.4,26.6
300539,横河模具,塑料,浙江,213.35,1.06,2.2,9.15,4.11,2.53,1.02,0.46,0.019,2.2,3.6,20160830,1.4,0.64,12.26,-44.8,18.23,1.49,18192,1.45,1.3,28.4,26.6,0.005,28.4,26.6
603169,兰石重装,专用机械,甘肃,111.67,10.44,10.52,111.61,78.37,25.59,14.73,1.4,0.031,1.72,4.07,20141009,-8.34,-0.79,18.57,168.34,16.67,2.03,71165,1.45,1.3,28.4,26.6,0.0004,28.4,26.6
2227,奥 特 迅,电气设备,深圳,0,2.2,2.21,12.18,5.52,1.95,3.16,1.43,-0.03,3.63,3.13,20080506,2.01,0.91,-12.1,23.43,33.03,-5.7,30956,1.45,1.3,28.4,26.6,0.0018,28.4,26.6
300010,立思辰,软件服务,北京,109.76,7.27,8.68,72.75,26.64,2.49,29.59,3.41,0.045,3.84,2.58,20091030,-4.69,-0.54,64.16,169.03,36.41,4.34,43383,1.45,1.3,28.4,26.6,0,28.4,26.6
426,兴业矿业,铅锌,内蒙,0,12.99,18.37,90.1,6,29.71,24.13,1.31,-0.042,2.77,2.13,19960828,8.08,0.44,-70.15,-121.23,53.18,-23.11,47794,1.45,1.3,28.4,26.6,0.0035,28.4,26.6
300466,赛摩电气,电器仪表,江苏,141.59,2.94,5.39,16.32,8.53,1.82,6.13,1.14,0.021,2.16,2.74,20150528,0.04,0.01,2.71,-44.27,40.95,5.17,26129,1.45,1.3,28.4,26.6,0.0018,28.4,26.6
600222,太龙药业,中成药,河南,51.77,5.7,5.74,26.25,16.04,4.28,6.53,1.14,0.046,2.28,2.07,19991105,1.37,0.24,1.71,848.78,35.99,4.42,42042,1.45,1.3,28.4,26.6,0,28.4,26.6
2617,露笑科技,电气设备,浙江,30.35,10.65,14.74,86.29,36.41,36.12,17.86,1.21,0.103,1.93,3.22,20110920,-4.3,-0.29,-34.23,7.65,25.51,12.01,45715,1.45,1.3,28.4,26.6,0,28.4,26.6
603399,吉翔股份,小金属,辽宁,0,5.08,5.47,37.31,26.88,3.29,17.43,3.19,-0.003,4.36,2.5,20120824,3.42,0.63,-21.32,-100.66,12.77,-0.1,16626,1.45,1.3,28.4,26.6,0.0018,28.4,26.6
600072,中船科技,船舶,上海,95.82,6.01,7.36,85.43,39,3.09,24.4,3.31,0.096,5.2,3.54,19970603,3.86,0.52,-15.72,763.06,5.07,5.79,111199,1.45,1.3,28.4,26.6,0.0011,28.4,26.6
600247,ST成城,商贸代理,吉林,0,3.36,3.36,9.58,0.12,0.02,2.19,0.65,-0.068,-0.03,-115.25,20001123,-6.26,-1.86,-71.92,-193.51,76.88,-326.71,17087,1.6667,1,30.6672,22.6668,0,30.6672,22.6668
300431,暴风集团,互联网,北京,0,2.43,3.3,9.25,4.86,0.13,4.02,1.22,-0.801,-0.73,-6.92,20150324,-9.89,-3,-89.44,-148.51,-21.07,-315.65,69002,1.6667,1,30.6672,22.6668,0.0028,30.6672,22.6668
300313,天山生物,农业综合,新疆,0,1.84,3.13,13.31,2.75,3.22,19.56,6.25,-0.059,0.61,9.45,20120425,-20.81,-6.65,34.26,99,21.93,-30.03,16439,1.6667,1,30.6672,22.6668,0,30.6672,22.6668
600698,*ST天雁,汽车配件,湖南,371.91,7.37,9.72,11.62,8.8,1.88,3.74,0.39,0.004,0.51,5.75,19931206,-9.38,-0.97,-10.27,213.15,19.46,1.49,109751,1.5667,1.15,29.6672,24.6668,0,29.6672,24.6668
868,*ST安凯,汽车整车,安徽,27.98,6.96,7.33,68.36,52.69,9.08,5.3,0.72,0.053,0.59,5.02,19970725,-8.98,-1.22,15.02,127.39,16.85,2.27,61813,1.5667,1.15,29.6672,24.6668,0,29.6672,24.6668
600661,昂立教育,文教休闲,上海,55.09,2.59,2.87,27.99,16.44,3.71,8.19,2.86,0.175,3.72,5.17,19930614,1.24,0.43,13.16,5.36,41.55,4.59,12297,1.5667,1.15,29.6672,24.6668,0,29.6672,24.6668
2594,比亚迪,汽车整车,深圳,46.63,11.41,27.28,1999.24,1142.13,451.96,245.16,8.99,0.49,19.17,2.59,20110630,212.6,7.79,14.84,203.61,17.14,2.34,104814,1.4417,1.3,28.2672,26.5668,0.0041,28.2672,26.5668
300651,金陵体育,文教休闲,江苏,149.4,0.45,1.29,8.92,4.19,3.21,1.96,1.52,0.116,4.98,6.96,20170509,2.89,2.24,16.39,10.95,36.8,8.77,4460,1.5583,1.15,29.5328,24.6332,0.0049,29.5328,24.6332
300411,金盾股份,专用机械,浙江,1753.9,1.48,4.56,19.73,13.76,2.25,26.44,5.79,0.002,3.58,2.32,20141231,-15.11,-3.31,-32.62,-97.57,26.71,0.6,33200,1.4333,1.3,28.1328,26.5332,0.0036,28.1328,26.5332
300240,飞力达,仓储物流,江苏,49.69,3.65,3.66,23.95,14.24,3.19,1.98,0.54,0.065,3.01,2.14,20110706,4.91,1.34,0.85,-38.43,10.09,1.52,16722,1.4333,1.3,28.1328,26.5332,0.0032,28.1328,26.5332
603031,安德利,百货,安徽,82.08,1.12,1.12,17.96,5.98,7.92,2.13,1.9,0.102,5.49,3.05,20160822,2.82,2.52,1.8,0.43,20.39,1.23,9409,1.4333,1.3,28.1328,26.5332,0,28.1328,26.5332
600320,振华重工,工程机械,上海,40.86,33.22,52.68,739.96,381.59,182.69,46.49,0.88,0.042,2.86,1.21,20001221,34.39,0.65,1.14,37.2,15.36,2.18,241138,1.0833,1.6,23.7328,29.9332,0.0148,23.7328,29.9332
856,冀东装备,机械基件,河北,107.74,2.27,2.27,21.73,16.78,2.81,3.89,1.71,0.051,1.45,7.56,19980813,-3.23,-1.42,54.52,-44.55,6.06,0.93,47423,1.55,1.15,29.4,24.6,0,29.4,24.6
878,云南铜业,铜,云南,22.96,14.16,17,391.49,167.05,151.38,58.36,3.43,0.222,4.77,2.14,19980602,0.33,0.02,26.94,43.75,7.56,1.47,130421,1.425,1.3,28,26.5,0,28,26.5
300317,珈伟新能,半导体,深圳,0,6.56,8.4,56.94,28.34,16.74,33.73,4.02,-0.033,3.52,1.42,20120511,-12.62,-1.5,-57.16,-250.08,32.41,-5.45,28943,1.2667,1.45,26.0672,28.2668,0.0043,26.0672,28.2668
2512,达华智能,元器件,福建,80.95,8.37,10.95,54.96,24.46,4.02,10.86,0.99,0.029,1.48,3.18,20101203,-10.47,-0.96,-26.72,114.16,15.64,3.04,52636,1.2667,1.45,26.0672,28.2668,0.0101,26.0672,28.2668
603729,龙韵股份,广告包装,上海,0,0.93,0.93,11.88,6.63,0.65,2.41,2.58,-0.452,8.87,1.71,20150324,4.68,5.02,-44.4,-398.03,8.28,-13.24,14185,1.2667,1.45,26.0672,28.2668,0.0049,26.0672,28.2668
2011,盾安环境,工程机械,浙江,4.63,9.14,9.17,100.58,55.15,14,21.17,2.31,0.543,2.98,1.69,20040705,-4.8,-0.52,-0.41,807.47,16.72,10.62,70341,1.2667,1.45,26.0672,28.2668,0,26.0672,28.2668
601038,一拖股份,农用机械,河南,176.44,5.94,9.86,130.15,76.64,28.51,20.99,2.13,0.02,4.09,1.72,20120808,4.88,0.49,-3.79,113.53,13.93,0.58,28568,1.2667,1.45,26.0672,28.2668,0,26.0672,28.2668
793,华闻传媒,出版业,海南,64,19.39,19.97,131.72,43.63,5.65,37.68,1.89,0.025,2.45,1.32,19970729,-13.11,-0.66,34.88,-38.62,22.27,2.59,88733,1.2667,1.45,26.0672,28.2668,0.0048,26.0672,28.2668
2259,*ST升达,供气供热,四川,0,7.16,7.52,27.87,18.73,7.64,7.19,0.96,-0.066,1.92,1.07,20080716,-0.63,-0.08,9.61,-52.53,6.48,-9.13,35446,1.2667,1.45,26.0672,28.2668,0,26.0672,28.2668
2529,海源复材,专用机械,福建,0,2.6,2.6,18.93,7.69,6.23,11.63,4.47,-0.122,5.26,1.22,20101224,-0.99,-0.38,0.33,-220.74,15.66,-18.41,18198,1.2667,1.45,26.0672,28.2668,0,26.0672,28.2668
300334,津膜科技,专用机械,天津,0,2.92,3.02,28.38,15.03,2.85,10.76,3.56,-0.056,5.47,1.29,20120705,2.43,0.8,-28.93,-441.23,37.58,-6.93,26873,1.2667,1.45,26.0672,28.2668,0,26.0672,28.2668
300004,南风股份,电气设备,广东,0,3.92,4.8,28.46,15.79,8.5,21.11,4.4,-0.018,4.25,1.13,20091030,-6.27,-1.31,-1.66,45.8,29.42,-2.86,24286,1.2667,1.45,26.0672,28.2668,0,26.0672,28.2668
2355,兴民智通,汽车配件,山东,95.86,5.8,6.21,50.18,31.64,9.16,18.86,3.04,0.034,4.54,1.43,20100209,2.75,0.44,3.76,-47.67,15.86,2.2,23189,1.2667,1.45,26.0672,28.2668,0.0016,26.0672,28.2668
601901,方正证券,证券,湖南,36.45,82.32,82.32,1550.98,0,5.04,163.76,1.99,0.093,4.66,1.45,20110810,85.17,1.03,55.41,270.89,0,21.27,206034,0.8,1.75,19.8,31.2,0.0039,19.8,31.2
300356,光一科技,电气设备,江苏,0,3.69,4.11,17.33,7.31,3.23,7.39,1.8,-0.017,2.55,2.43,20121009,-0.99,-0.24,-15.89,-137.7,35.1,-5.23,24501,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
2161,远 望 谷,通信设备,深圳,31.6,6.99,7.4,19.79,6.9,1.66,4.28,0.58,0.118,2,3.73,20070821,2.47,0.33,52.89,237.01,42.72,29.08,89659,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
2660,茂硕电源,电气设备,深圳,64.82,2.05,2.74,14.08,7.87,3.96,4.11,1.5,0.06,2.08,3.76,20120316,-1.39,-0.51,-14.25,603.72,21.12,3.08,31000,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
2569,*ST步森,服饰,浙江,0,1.4,1.4,6.06,3.91,0.44,3.19,2.28,-0.031,2.1,4.04,20110412,-1.96,-1.4,4.35,66.11,28.87,-2.39,11170,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
2723,金莱特,家用电器,广东,34.06,1.74,1.91,9.9,4.11,4.36,2.46,1.29,0.132,3.19,2.81,20140129,1.38,0.72,-8.41,349.64,15.13,5.61,10280,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
611,*ST天首,纺织,内蒙,0,3.19,3.38,16.87,1.05,0.13,5.47,1.62,-0.082,1.09,2.9,19961008,-4.55,-1.35,1.21,6.42,5.69,-194.79,21287,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
601177,杭齿前进,机械基件,浙江,228.47,4,4,40.74,19.07,10.74,8.61,2.15,0.025,4.09,2.82,20101011,3.14,0.79,-1.06,41.37,24.13,1.15,17792,1.4167,1.3,27.8672,26.4668,0.0018,27.8672,26.4668
600896,览海投资,医疗保健,海南,0,8.69,8.69,22.96,1.27,0.39,18.22,2.1,-0.101,1.92,2.13,19960503,-11.29,-1.3,-57.29,-273.64,-449.44,-921.47,39833,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
897,*ST津滨,区域地产,天津,0,16.17,16.17,66.79,64.71,0.08,3.1,0.19,-0.013,0.64,3.35,19990422,-9.63,-0.6,40.7,10.12,29.41,-21.95,122413,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
300077,国民技术,半导体,深圳,0,5.45,5.58,31.11,13.7,3.3,20.72,3.71,-0.069,2.51,2.54,20100430,-14.38,-2.58,-55.25,-410.36,27.87,-20.88,81061,1.4167,1.3,27.8672,26.4668,0,27.8672,26.4668
752,*ST西发,啤酒,西藏,0,2.64,2.64,11.75,5.12,1.25,0.24,0.09,-0.145,1.27,3.12,19970625,-0.21,-0.08,-12.42,-645.45,26.74,-25.77,31281,1.4167,1.3,27.8672,26.4668,0.0025,27.8672,26.4668
